actor,actor_short,leg1_dir,leg1_token,leg2_dir,leg2_token,leg1_ts,leg2_ts,round_trip_sec,leg1_size_usd,leg2_size_usd,leg1_roi,leg2_roi,leg1_pnl,leg2_pnl,round_trip_pnl,same_token
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,PAXG,ETH→SOL,DOLLAR,1754158772,1754160619,1847,200.0,100.0,1.0366,2.0987,2.073239,2.098728,4.171967,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DOLLAR,SOL→ETH,NSTR,1754160619,1754167485,6866,100.0,100.0,2.0987,1.4623,2.098728,1.462296,3.5610239999999997,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,ZIG,1754168170,1754179818,11648,200.0,200.0,1.255,-0.9968,2.509927,-1.993523,0.5164039999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZIG,SOL→ETH,FOOM,1754179818,1754181467,1649,200.0,100.0,-0.9968,1.6686,-1.993523,1.668626,-0.324897,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,FOOM,ETH→SOL,PEPECOIN,1754181467,1754182507,1040,100.0,200.0,1.6686,0.6825,1.668626,1.365097,3.033723,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,WOJAK,SOL→ETH,GEOFF,1754183655,1754189521,5866,200.0,100.0,-0.8766,2.7889,-1.753249,2.78887,1.0356210000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GEOFF,ETH→SOL,ZIG,1754189843,1754192878,3035,100.0,200.0,2.6484,-0.9949,2.648433,-1.989804,0.6586289999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZYN,SOL→ETH,GEOFF,1754195945,1754197335,1390,100.0,100.0,1.7011,1.7001,1.701065,1.700062,3.401127,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GEOFF,ETH→SOL,NASDAQ420,1754197335,1754205930,8595,100.0,100.0,1.7001,-1.5173,1.700062,-1.517292,0.18276999999999988,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,DYDX,1754205930,1754207103,1173,100.0,100.0,-1.5173,2.1405,-1.517292,2.140516,0.6232239999999998,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,WLD,ETH→SOL,MMX,1754211043,1754213989,2946,99.999375,100.0,-1.3701,1.6316,-1.370128,1.631582,0.2614540000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,KIBSHI,SOL→ETH,KIBSHI,1754214763,1754214819,56,200.0,100.0,-1.6942,1.5299,-3.388381,1.529945,-1.8584359999999998,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,MILEI,1754214819,1754217064,2245,100.0,50.0,1.5299,5.6884,1.529945,2.844183,4.374128000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,MILEI,SOL→ETH,$ROAR,1754217064,1754219331,2267,50.0,200.0,5.6884,2.1463,2.844183,4.29263,7.136813,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,MATH,ETH→SOL,WOJAK,1754226428,1754226666,238,200.0,100.0,3.8543,-3.3986,7.708589,-3.39857,4.3100190000000005,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,WOJAK,SOL→ETH,MATH,1754226666,1754228027,1361,100.0,100.0,-3.3986,4.94,-3.39857,4.940028,1.541458,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,MATH,ETH→SOL,ZIG,1754228027,1754232812,4785,100.0,200.0,4.94,-1.9499,4.940028,-3.899831,1.040197,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZIG,SOL→ETH,ALI,1754232812,1754233355,543,200.0,100.0,-1.9499,1.8379,-3.899831,1.837935,-2.061896,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ALI,ETH→SOL,DOLLAR,1754233355,1754235879,2524,100.0,100.0,1.8379,3.572,1.837935,3.571988,5.409923,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DOLLAR,SOL→ETH,ZYN,1754235879,1754239830,3951,100.0,100.0,3.572,1.4678,3.571988,1.467795,5.039783,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GEOFF,ETH→SOL,WIT,1754250080,1754260456,10376,100.0,100.0,2.1896,3.4491,2.189593,3.44912,5.638713,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,BUSINESS,SOL→ETH,XYO,1754263529,1754264344,815,200.0,200.0,-1.3196,0.3659,-2.639279,0.731756,-1.9075230000000003,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,SHRUB,ETH→SOL,PAXG,1754276446,1754276973,527,200.0,200.0,1.1856,1.8973,2.371252,3.794608,6.16586,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,PAXG,SOL→ETH,GROYPER,1754276973,1754277691,718,200.0,100.0,1.8973,1.5887,3.794608,1.588698,5.383306,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,BUSINESS,ETH→SOL,DOLLAR,1754279293,1754280824,1531,100.0,200.0,1.7177,2.9119,1.717666,5.823707,7.541373,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,NASDAQ420,1754283879,1754283946,67,200.0,100.0,-1.8601,1.6339,-3.720142,1.633902,-2.08624,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ШАЙЛУ,ETH→SOL,KENDU,1754287956,1754289262,1306,100.0,200.0,1.2565,-0.2658,1.256457,-0.531568,0.7248889999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,KENDU,SOL→ETH,ШАЙЛУ,1754289262,1754292486,3224,200.0,200.0,-0.2658,2.6015,-0.531568,5.203038,4.67147,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,SMOG,ETH→SOL,MATH,1754306051,1754307304,1253,200.0,100.0,-0.9039,2.3747,-1.807875,2.374697,0.5668219999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GEOFF,SOL→ETH,ZIG,1754310379,1754312200,1821,100.0,200.0,2.4488,0.9511,2.44877,1.902238,4.351008,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GEOFF,ETH→SOL,GEOFF,1754335886,1754339563,3677,100.0,100.0,2.4709,3.3895,2.470854,3.389468,5.860322,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GEOFF,SOL→ETH,NST,1754339563,1754340887,1324,100.0,100.0,3.3895,1.5742,3.389468,1.574201,4.963668999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NST,ETH→SOL,NASDAQ420,1754340887,1754341482,595,100.0,100.0,1.5742,3.0136,1.574201,3.013597,4.587797999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,GEOFF,1754341482,1754342058,576,100.0,200.0,3.0136,3.3388,3.013597,6.677585,9.691182,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GEOFF,ETH→SOL,SWAG,1754342058,1754344174,2116,200.0,100.0,3.3388,0.9485,6.677585,0.948465,7.626049999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,SWAG,SOL→ETH,ALI,1754344174,1754344623,449,100.0,100.0,0.9485,2.1461,0.948465,2.146094,3.0945590000000003,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ALI,ETH→SOL,GEOFF,1754344623,1754344945,322,100.0,100.0,2.1461,3.651,2.146094,3.650984,5.797078,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GEOFF,SOL→ETH,GEOFF,1754344945,1754345503,558,100.0,100.0,3.651,1.5,3.650984,1.499977,5.150961,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,HOBA,ETH→SOL,WHITE,1754349272,1754349560,288,50.0,200.0,2.9661,1.7957,1.48306,3.59135,5.07441,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,WHITE,SOL→ETH,ALI,1754349560,1754351344,1784,200.0,200.0,1.7957,0.6496,3.59135,1.299269,4.890619,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,DRIP,1754356436,1754357225,789,200.0,100.0,3.1588,2.8106,6.317625,2.810631,9.128256,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DRIP,SOL→ETH,DRIP,1754357225,1754357295,70,100.0,100.0,2.8106,2.012,2.810631,2.012007,4.8226379999999995,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,DRIP,ETH→SOL,SHRUB,1754357295,1754361066,3771,100.0,200.0,2.012,-0.3894,2.012007,-0.778817,1.23319,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DRIP,SOL→ETH,SENDIT,1754366828,1754368036,1208,100.0,200.0,-0.9152,1.2039,-0.915193,2.407761,1.492568,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,SENDIT,ETH→SOL,KENDU,1754368036,1754368752,716,200.0,200.0,1.2039,1.3581,2.407761,2.71618,5.123941,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,KENDU,SOL→ETH,DRIP,1754368752,1754374179,5427,200.0,100.0,1.3581,2.9768,2.71618,2.9768,5.69298,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,WIT,ETH→SOL,HOBA,1754377572,1754381037,3465,100.0,100.0,1.46,1.7018,1.459989,1.701803,3.161792,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,HOBA,SOL→ETH,APU,1754381037,1754381698,661,100.0,200.0,1.7018,1.3292,1.701803,2.658321,4.360124,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,APU,ETH→SOL,MATH,1754381698,1754389876,8178,200.0,100.0,1.3292,3.7643,2.658321,3.76432,6.4226410000000005,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,BLSEYE🎯,SOL→ETH,NST,1754394477,1754395107,630,200.0,200.0,-3.4395,1.3335,-6.87909,2.667041,-4.2120489999999995,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NST,ETH→SOL,MOOV,1754395107,1754395620,513,200.0,100.0,1.3335,1.9728,2.667041,1.972816,4.639857,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,MOOV,SOL→ETH,KIBSHI,1754395620,1754398549,2929,100.0,200.0,1.9728,1.6622,1.972816,3.324489,5.297305,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,DRIP,ETH→SOL,SWAG,1754471433,1754479343,7910,200.0,100.0,2.0418,2.9466,4.083627,2.946644,7.030271,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,SWAG,SOL→ETH,KIBSHI,1754479343,1754489720,10377,100.0,200.0,2.9466,0.951,2.946644,1.902073,4.848717,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,SWAG,ETH→SOL,XCAD,1754503881,1754503924,43,100.0,100.0,1.9487,0.9745,1.948683,0.974514,2.923197,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,WHITE,SOL→ETH,ALI,1754521579,1754523438,1859,200.0,100.0,1.5406,1.9512,3.081247,1.951227,5.032474,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ALI,ETH→SOL,GEOFF,1754523438,1754525432,1994,100.0,100.0,1.9512,0.4664,1.951227,0.466442,2.417669,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,KIBSHI,SOL→ETH,ZIG,1754526952,1754527083,131,200.0,200.0,-4.0186,1.6085,-8.037277,3.217005,-4.820271999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ZIG,ETH→SOL,ZYN,1754527232,1754530420,3188,200.0,200.0,2.4957,0.7647,4.991371,1.529386,6.520757,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZYN,SOL→ETH,WIT,1754530420,1754533113,2693,200.0,100.0,0.7647,1.568,1.529386,1.56796,3.097346,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,$ROAR,1754542245,1754546158,3913,100.0,100.0,1.3957,3.0848,1.395727,3.08479,4.480517,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,$ROAR,SOL→ETH,GEOFF,1754548080,1754548423,343,100.0,200.0,2.531,2.9412,2.531009,5.882385,8.413394,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,SWAG,ETH→SOL,$ROAR,1754551678,1754552688,1010,100.0,100.0,1.5664,-1.0692,1.566424,-1.069189,0.4972350000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,$ROAR,SOL→ETH,WSTETH,1754552688,1754552845,157,100.0,200.0,-1.0692,-0.3847,-1.069189,-0.769372,-1.838561,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,TKX,ETH→SOL,YOURAI,1754580692,1754582249,1557,100.0,200.0,2.4517,6.1711,2.451737,12.342271,14.794008,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GEOFF,SOL→ETH,DAWAE,1754584960,1754590130,5170,200.0,200.0,-0.5149,-3.7342,-1.029779,-7.468485,-8.498264,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,WOJAK,ETH→SOL,ZYN,1754596358,1754614120,17762,200.0,100.0,3.2165,3.8778,6.433082,3.877787,10.310869,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZYN,SOL→ETH,LUFFY,1754614120,1754615754,1634,100.0,200.0,3.8778,0.9595,3.877787,1.918989,5.796776,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,LUFFY,ETH→SOL,ZIG,1754615754,1754616822,1068,200.0,200.0,0.9595,-2.7498,1.918989,-5.499649,-3.58066,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZIG,SOL→ETH,TKX,1754616822,1754617490,668,200.0,100.0,-2.7498,1.7957,-5.499649,1.795695,-3.7039539999999995,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,TKX,ETH→SOL,ZYN,1754617490,1754618726,1236,100.0,100.0,1.7957,2.3576,1.795695,2.357612,4.153307,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZYN,SOL→ETH,DYDX,1754620276,1754620363,87,200.0,100.0,2.4741,2.9469,4.948104,2.946936,7.89504,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,DYDX,ETH→SOL,ALI,1754620363,1754621420,1057,100.0,200.0,2.9469,1.9534,2.946936,3.906875,6.853811,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ALI,SOL→ETH,BUSINESS,1754621420,1754622958,1538,200.0,100.0,1.9534,-0.1461,3.906875,-0.146069,3.7608059999999996,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KENDU,ETH→SOL,MATH,1754630326,1754631787,1461,200.0,100.0,1.511,2.2475,3.022054,2.247474,5.269527999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ALI,SOL→ETH,ALI,1754654060,1754658103,4043,200.0,200.0,-1.4193,-0.3018,-2.838519,-0.603598,-3.4421169999999996,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,OMNI,ETH→SOL,SHRUB,1754685260,1754689019,3759,200.0,200.0,2.8348,0.1738,5.669593,0.347501,6.017094,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DYDX,SOL→ETH,SHAGGY,1754697470,1754699241,1771,100.0,100.0,2.6955,1.3195,2.695534,1.319519,4.015053,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,SHAGGY,ETH→SOL,ZYN,1754699241,1754703595,4354,100.0,200.0,1.3195,1.3011,1.319519,2.602282,3.9218010000000003,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GROYPER,SOL→ETH,WOJAK,1754703596,1754704297,701,200.0,100.0,3.4078,1.7696,6.815547,1.769561,8.585108,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,CRAMER,ETH→SOL,XCAD,1754709841,1754710505,664,100.0,100.0,1.9017,-0.9446,1.901694,-0.944646,0.957048,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,XCAD,SOL→ETH,INT,1754710505,1754711855,1350,100.0,100.0,-0.9446,1.7652,-0.944646,1.76521,0.820564,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,BOTTO,ETH→SOL,POGS,1754717446,1754718570,1124,200.0,100.0,0.7878,1.9291,1.575689,1.929097,3.504786,False
